2018-05-10,270.3399963378906,272.3900146484375,270.2200012207031,72063900.0,SPY
2018-05-11,272.1600036621094,273.1499938964844,271.5799865722656,59871500.0,SPY
2018-05-12,272.1600036621094,273.1499938964844,271.5799865722656,0.0,SPY
2018-05-13,272.1600036621094,273.1499938964844,271.5799865722656,0.0,SPY
2018-05-14,273.3399963378906,274.0799865722656,272.3599853515625,54790600.0,SPY
2018-05-15,271.5899963378906,271.6099853515625,270.0299987792969,87036100.0,SPY
2018-05-16,271.1400146484375,272.760009765625,271.1099853515625,53942600.0,SPY
2018-05-17,271.94000244140625,273.2300109863281,271.1300048828125,56536400.0,SPY
2018-05-18,271.6199951171875,272.0299987792969,270.92999267578125,64368000.0,SPY
2018-05-19,271.6199951171875,272.0299987792969,270.92999267578125,0.0,SPY
2018-05-20,271.6199951171875,272.0299987792969,270.92999267578125,0.0,SPY
2018-05-21,273.010009765625,273.9800109863281,272.57000732421875,58025900.0,SPY
2018-05-22,273.9599914550781,274.25,272.239990234375,52966400.0,SPY
2018-05-23,271.1700134277344,273.3900146484375,270.989990234375,64694200.0,SPY
2018-05-24,272.9100036621094,273.2200012207031,270.7799987792969,76043800.0,SPY
2018-05-25,272.1499938964844,272.8599853515625,271.5799865722656,56374800.0,SPY
2018-05-26,272.1499938964844,272.8599853515625,271.5799865722656,0.0,SPY
2018-05-27,272.1499938964844,272.8599853515625,271.5799865722656,0.0,SPY
2018-05-28,272.1499938964844,272.8599853515625,271.5799865722656,0.0,SPY
2018-05-29,270.3099975585937,271.1700134277344,267.760009765625,115908600.0,SPY
2018-05-30,270.5,273.1099853515625,270.4200134277344,69678400.0,SPY
2018-05-31,272.1499938964844,272.489990234375,270.260009765625,93519900.0,SPY
2018-06-01,272.4100036621094,273.94000244140625,272.3299865722656,71258400.0,SPY
2018-06-02,272.4100036621094,273.94000244140625,272.3299865722656,0.0,SPY
2018-06-03,272.4100036621094,273.94000244140625,272.3299865722656,0.0,SPY
2018-06-04,274.5299987792969,275.19000244140625,274.260009765625,45385200.0,SPY
2018-06-05,275.04998779296875,275.5299987792969,274.17999267578125,51135000.0,SPY
2018-06-06,275.7900085449219,277.5199890136719,275.0899963378906,62732200.0,SPY
2018-06-07,277.95001220703125,278.2799987792969,276.3399963378906,72969400.0,SPY
2018-06-08,276.8500061035156,278.25,276.6600036621094,72139700.0,SPY
2018-06-09,276.8500061035156,278.25,276.6600036621094,0.0,SPY
2018-06-10,276.8500061035156,278.25,276.6600036621094,0.0,SPY
2018-06-11,278.44000244140625,279.3699951171875,278.3099975585937,58892500.0,SPY
2018-06-12,279.0299987792969,279.3299865722656,278.19000244140625,72329000.0,SPY
2018-06-13,279.19000244140625,279.4800109863281,277.79998779296875,79070600.0,SPY
2018-06-14,279.010009765625,279.3299865722656,278.0599975585937,77097600.0,SPY
2018-06-15,276.6000061035156,277.510009765625,275.3500061035156,120041600.0,SPY
2018-06-16,276.6000061035156,277.510009765625,275.3500061035156,0.0,SPY
2018-06-17,276.6000061035156,277.510009765625,275.3500061035156,0.0,SPY
2018-06-18,275.489990234375,276.70001220703125,274.95001220703125,52917600.0,SPY
2018-06-19,274.0,275.75,273.5299987792969,97531500.0,SPY
2018-06-20,276.2699890136719,276.7200012207031,275.5899963378906,53785500.0,SPY
2018-06-21,275.9599914550781,275.9800109863281,273.67999267578125,71061400.0,SPY
2018-06-22,275.6600036621094,275.7900085449219,274.489990234375,54898500.0,SPY
2018-06-23,275.6600036621094,275.7900085449219,274.489990234375,0.0,SPY
2018-06-24,275.6600036621094,275.7900085449219,274.489990234375,0.0,SPY
2018-06-25,273.44000244140625,273.6199951171875,269.1000061035156,137854200.0,SPY
2018-06-26,271.6400146484375,272.5599975585937,270.7900085449219,68547400.0,SPY
2018-06-27,272.260009765625,273.8699951171875,269.17999267578125,105110700.0,SPY
